state,county,candidate,party,total_votes,won
Massachusetts,Easton,Donald Trump,REP,5467,False
Massachusetts,Fairhaven,Joe Biden,DEM,5093,True
Massachusetts,Fairhaven,Donald Trump,REP,4275,False
Massachusetts,Fall River,Joe Biden,DEM,17459,True
Massachusetts,Fall River,Donald Trump,REP,13571,False
Massachusetts,Freetown,Donald Trump,REP,2906,True
Massachusetts,Freetown,Joe Biden,DEM,2483,False
Massachusetts,Mansfield,Joe Biden,DEM,9024,True
Massachusetts,Mansfield,Donald Trump,REP,5149,False
Massachusetts,New Bedford,Joe Biden,DEM,21267,True
Massachusetts,New Bedford,Donald Trump,REP,12964,False
Massachusetts,North Attleborough,Joe Biden,DEM,9724,True
Massachusetts,North Attleborough,Donald Trump,REP,7050,False
Massachusetts,Norton,Joe Biden,DEM,5918,True
Massachusetts,Norton,Donald Trump,REP,4735,False
Massachusetts,Raynham,Joe Biden,DEM,4372,True
Massachusetts,Raynham,Donald Trump,REP,4243,False
Massachusetts,Rehoboth,Donald Trump,REP,4076,True
Massachusetts,Rehoboth,Joe Biden,DEM,3650,False
Massachusetts,Seekonk,Joe Biden,DEM,4786,True
Massachusetts,Seekonk,Donald Trump,REP,3970,False
Massachusetts,Somerset,Joe Biden,DEM,5815,True
Massachusetts,Somerset,Donald Trump,REP,5113,False
Massachusetts,Swansea,Donald Trump,REP,5123,True
Massachusetts,Swansea,Joe Biden,DEM,4736,False
Massachusetts,Taunton,Joe Biden,DEM,14996,True
Massachusetts,Taunton,Donald Trump,REP,11148,False
Massachusetts,Westport,Joe Biden,DEM,5319,True
Massachusetts,Westport,Donald Trump,REP,5018,False
Massachusetts,Aquinnah,Joe Biden,DEM,311,True
Massachusetts,Aquinnah,Donald Trump,REP,34,False
Massachusetts,Chilmark,Joe Biden,DEM,796,True
Massachusetts,Chilmark,Donald Trump,REP,111,False
Massachusetts,Edgartown,Joe Biden,DEM,2185,True
Massachusetts,Edgartown,Donald Trump,REP,854,False
Massachusetts,Gosnold,Joe Biden,DEM,56,True
Massachusetts,Gosnold,Donald Trump,REP,22,False
Massachusetts,Oak Bluffs,Joe Biden,DEM,2420,True
Massachusetts,Oak Bluffs,Donald Trump,REP,730,False
Massachusetts,Tisbury,Joe Biden,DEM,2225,True
Massachusetts,Tisbury,Donald Trump,REP,542,False
Massachusetts,West Tisbury,Joe Biden,DEM,1921,True
Massachusetts,West Tisbury,Donald Trump,REP,338,False
Massachusetts,Amesbury,Joe Biden,DEM,6786,True
Massachusetts,Amesbury,Donald Trump,REP,3326,False
Massachusetts,Andover,Joe Biden,DEM,14503,True
Massachusetts,Andover,Donald Trump,REP,6693,False
Massachusetts,Beverly,Joe Biden,DEM,16703,True
Massachusetts,Beverly,Donald Trump,REP,7205,False
Massachusetts,Boxford,Joe Biden,DEM,3117,True
Massachusetts,Boxford,Donald Trump,REP,2271,False
Massachusetts,Danvers,Joe Biden,DEM,9833,True
Massachusetts,Danvers,Donald Trump,REP,6725,False
Massachusetts,Essex,Joe Biden,DEM,1650,True
Massachusetts,Essex,Donald Trump,REP,796,False
Massachusetts,Georgetown,Joe Biden,DEM,3051,True
Massachusetts,Georgetown,Donald Trump,REP,2388,False
Massachusetts,Gloucester,Joe Biden,DEM,12138,True
Massachusetts,Gloucester,Donald Trump,REP,5595,False
Massachusetts,Groveland,Joe Biden,DEM,2421,True
Massachusetts,Groveland,Donald Trump,REP,1976,False
Massachusetts,Hamilton,Joe Biden,DEM,3364,True
Massachusetts,Hamilton,Donald Trump,REP,1458,False
Massachusetts,Haverhill,Joe Biden,DEM,19020,True
Massachusetts,Haverhill,Donald Trump,REP,12571,False
Massachusetts,Ipswich,Joe Biden,DEM,6273,True
Massachusetts,Ipswich,Donald Trump,REP,3109,False
Massachusetts,Lawrence,Joe Biden,DEM,17023,True
Massachusetts,Lawrence,Donald Trump,REP,5803,False
Massachusetts,Lynn,Joe Biden,DEM,24662,True
Massachusetts,Lynn,Donald Trump,REP,10425,False
Massachusetts,Lynnfield,Joe Biden,DEM,4213,True
Massachusetts,Lynnfield,Donald Trump,REP,3969,False
Massachusetts,Manchester,Joe Biden,DEM,2712,True
Massachusetts,Manchester,Donald Trump,REP,1014,False
Massachusetts,Marblehead,Joe Biden,DEM,10128,True
Massachusetts,Marblehead,Donald Trump,REP,3790,False
Massachusetts,Merrimac,Joe Biden,DEM,2549,True
Massachusetts,Merrimac,Donald Trump,REP,1725,False
Massachusetts,Methuen,Joe Biden,DEM,14328,True
Massachusetts,Methuen,Donald Trump,REP,11127,False
Massachusetts,Middleton,Donald Trump,REP,2966,True
Massachusetts,Middleton,Joe Biden,DEM,2764,False
Massachusetts,Nahant,Joe Biden,DEM,1629,True
Massachusetts,Nahant,Donald Trump,REP,842,False
Massachusetts,Newbury,Joe Biden,DEM,3138,True
Massachusetts,Newbury,Donald Trump,REP,1754,False
Massachusetts,Newburyport,Joe Biden,DEM,9224,True
Massachusetts,Newburyport,Donald Trump,REP,3253,False
Massachusetts,North Andover,Joe Biden,DEM,11022,True
Massachusetts,North Andover,Donald Trump,REP,6548,False
Massachusetts,Peabody,Joe Biden,DEM,16860,True
Massachusetts,Peabody,Donald Trump,REP,12704,False
Massachusetts,Rockport,Joe Biden,DEM,3861,True
Massachusetts,Rockport,Donald Trump,REP,1306,False
Massachusetts,Rowley,Joe Biden,DEM,2180,True
Massachusetts,Rowley,Donald Trump,REP,1942,False
Massachusetts,Salem,Joe Biden,DEM,18023,True
Massachusetts,Salem,Donald Trump,REP,5433,False
Massachusetts,Salisbury,Joe Biden,DEM,2845,True
Massachusetts,Salisbury,Donald Trump,REP,2597,False
Massachusetts,Saugus,Joe Biden,DEM,8001,True
Massachusetts,Saugus,Donald Trump,REP,7543,False
Massachusetts,Swampscott,Joe Biden,DEM,6845,True
Massachusetts,Swampscott,Donald Trump,REP,2555,False
Massachusetts,Topsfield,Joe Biden,DEM,2460,True
Massachusetts,Topsfield,Donald Trump,REP,1602,False
Massachusetts,Wenham,Joe Biden,DEM,1761,True
Massachusetts,Wenham,Donald Trump,REP,765,False
Massachusetts,West Newbury,Joe Biden,DEM,2111,True
Massachusetts,West Newbury,Donald Trump,REP,1061,False
Massachusetts,Ashfield,Joe Biden,DEM,993,True
Massachusetts,Ashfield,Donald Trump,REP,180,False
Massachusetts,Bernardston,Joe Biden,DEM,916,True
Massachusetts,Bernardston,Donald Trump,REP,423,False
Massachusetts,Buckland,Joe Biden,DEM,889,True
Massachusetts,Buckland,Donald Trump,REP,268,False
Massachusetts,Charlemont,Joe Biden,DEM,492,True
Massachusetts,Charlemont,Donald Trump,REP,235,False
Massachusetts,Colrain,Joe Biden,DEM,667,True
Massachusetts,Colrain,Donald Trump,REP,306,False
Massachusetts,Conway,Joe Biden,DEM,989,True
Massachusetts,Conway,Donald Trump,REP,278,False
Massachusetts,Deerfield,Joe Biden,DEM,2425,True
Massachusetts,Deerfield,Donald Trump,REP,839,False
Massachusetts,Erving,Joe Biden,DEM,550,True
Massachusetts,Erving,Donald Trump,REP,355,False
Massachusetts,Gill,Joe Biden,DEM,679,True
Massachusetts,Gill,Donald Trump,REP,279,False
Massachusetts,Greenfield,Joe Biden,DEM,6883,True
Massachusetts,Greenfield,Donald Trump,REP,2265,False
Massachusetts,Hawley,Joe Biden,DEM,155,True
Massachusetts,Hawley,Donald Trump,REP,70,False
Massachusetts,Heath,Joe Biden,DEM,294,True
Massachusetts,Heath,Donald Trump,REP,158,False
Massachusetts,Leverett,Joe Biden,DEM,1193,True
Massachusetts,Leverett,Donald Trump,REP,163,False
Massachusetts,Leyden,Joe Biden,DEM,330,True
Massachusetts,Leyden,Donald Trump,REP,155,False
Massachusetts,Monroe,Donald Trump,REP,31,True
Massachusetts,Monroe,Joe Biden,DEM,28,False
Massachusetts,Montague,Joe Biden,DEM,3520,True
Massachusetts,Montague,Donald Trump,REP,1211,False
Massachusetts,New Salem,Joe Biden,DEM,419,True
Massachusetts,New Salem,Donald Trump,REP,237,False
Massachusetts,Northfield,Joe Biden,DEM,1211,True
Massachusetts,Northfield,Donald Trump,REP,592,False
Massachusetts,Orange,Joe Biden,DEM,1984,True
Massachusetts,Orange,Donald Trump,REP,1699,False
Massachusetts,Rowe,Joe Biden,DEM,152,True
Massachusetts,Rowe,Donald Trump,REP,113,False
Massachusetts,Shelburne,Joe Biden,DEM,927,True
Massachusetts,Shelburne,Donald Trump,REP,209,False
Massachusetts,Shutesbury,Joe Biden,DEM,1154,True
Massachusetts,Shutesbury,Donald Trump,REP,144,False
Massachusetts,Sunderland,Joe Biden,DEM,1605,True
Massachusetts,Sunderland,Donald Trump,REP,394,False
Massachusetts,Warwick,Joe Biden,DEM,343,True
Massachusetts,Warwick,Donald Trump,REP,160,False
Massachusetts,Wendell,Joe Biden,DEM,487,True
Massachusetts,Wendell,Donald Trump,REP,105,False
Massachusetts,Whately,Joe Biden,DEM,745,True
Massachusetts,Whately,Donald Trump,REP,332,False
Massachusetts,Agawam,Donald Trump,REP,8073,True
Massachusetts,Agawam,Joe Biden,DEM,7794,False
Massachusetts,Blandford,Donald Trump,REP,454,True
Massachusetts,Blandford,Joe Biden,DEM,307,False
Massachusetts,Brimfield,Donald Trump,REP,1193,True
Massachusetts,Brimfield,Joe Biden,DEM,1063,False
Massachusetts,Chester,Donald Trump,REP,415,True
Massachusetts,Chester,Joe Biden,DEM,313,False
Massachusetts,Chicopee,Joe Biden,DEM,14502,True
Massachusetts,Chicopee,Donald Trump,REP,10636,False
Massachusetts,East Longmeadow,Joe Biden,DEM,5295,True
Massachusetts,East Longmeadow,Donald Trump,REP,4623,False
Massachusetts,Granville,Donald Trump,REP,565,True
Massachusetts,Granville,Joe Biden,DEM,402,False
Massachusetts,Hampden,Donald Trump,REP,1713,True
Massachusetts,Hampden,Joe Biden,DEM,1539,False
Massachusetts,Holland,Donald Trump,REP,793,True
Massachusetts,Holland,Joe Biden,DEM,698,False
Massachusetts,Holyoke,Joe Biden,DEM,11152,True
Massachusetts,Holyoke,Donald Trump,REP,4843,False
Massachusetts,Longmeadow,Joe Biden,DEM,6679,True
Massachusetts,Longmeadow,Donald Trump,REP,3493,False
Massachusetts,Ludlow,Donald Trump,REP,5695,True
Massachusetts,Ludlow,Joe Biden,DEM,5467,False
Massachusetts,Monson,Donald Trump,REP,2588,True
Massachusetts,Monson,Joe Biden,DEM,2446,False
Massachusetts,Montgomery,Donald Trump,REP,312,True
Massachusetts,Montgomery,Joe Biden,DEM,246,False
Massachusetts,Palmer,Donald Trump,REP,3240,True
Massachusetts,Palmer,Joe Biden,DEM,3108,False
Massachusetts,Russell,Donald Trump,REP,512,True
Massachusetts,Russell,Joe Biden,DEM,366,False
Massachusetts,Southwick,Donald Trump,REP,3221,True
Massachusetts,Southwick,Joe Biden,DEM,2360,False
Massachusetts,Springfield,Joe Biden,DEM,39361,True
Massachusetts,Springfield,Donald Trump,REP,13957,False
Massachusetts,Tolland,Donald Trump,REP,186,True
Massachusetts,Tolland,Joe Biden,DEM,136,False
Massachusetts,Wales,Donald Trump,REP,619,True
Massachusetts,Wales,Joe Biden,DEM,429,False
Massachusetts,Westfield,Joe Biden,DEM,10200,True
Massachusetts,Westfield,Donald Trump,REP,9858,False
Massachusetts,West Springfield,Joe Biden,DEM,7157,True
Massachusetts,West Springfield,Donald Trump,REP,6067,False
Massachusetts,Wilbraham,Joe Biden,DEM,4928,True
Massachusetts,Wilbraham,Donald Trump,REP,4262,False
Massachusetts,Amherst,Joe Biden,DEM,10718,True
Massachusetts,Amherst,Donald Trump,REP,873,False
Massachusetts,Belchertown,Joe Biden,DEM,5893,True
Massachusetts,Belchertown,Donald Trump,REP,3481,False
Massachusetts,Chesterfield,Joe Biden,DEM,510,True
Massachusetts,Chesterfield,Donald Trump,REP,287,False
Massachusetts,Cummington,Joe Biden,DEM,413,True
Massachusetts,Cummington,Donald Trump,REP,162,False
Massachusetts,Easthampton,Joe Biden,DEM,7796,True
Massachusetts,Easthampton,Donald Trump,REP,2525,False
Massachusetts,Goshen,Joe Biden,DEM,418,True
Massachusetts,Goshen,Donald Trump,REP,231,False
Massachusetts,Granby,Joe Biden,DEM,2055,True
Massachusetts,Granby,Donald Trump,REP,1815,False
Massachusetts,Hadley,Joe Biden,DEM,2476,True
Massachusetts,Hadley,Donald Trump,REP,925,False
Massachusetts,Hatfield,Joe Biden,DEM,1578,True
Massachusetts,Hatfield,Donald Trump,REP,686,False
Massachusetts,Huntington,Donald Trump,REP,593,True
Massachusetts,Huntington,Joe Biden,DEM,585,False
Massachusetts,Middlefield,Joe Biden,DEM,199,True
Massachusetts,Middlefield,Donald Trump,REP,124,False
Massachusetts,Northampton,Joe Biden,DEM,15649,True
Massachusetts,Northampton,Donald Trump,REP,1855,False
Massachusetts,Pelham,Joe Biden,DEM,819,True
Massachusetts,Pelham,Donald Trump,REP,89,False
Massachusetts,Plainfield,Joe Biden,DEM,316,True
Massachusetts,Plainfield,Donald Trump,REP,116,False
Massachusetts,Southampton,Joe Biden,DEM,2231,True
Massachusetts,Southampton,Donald Trump,REP,1811,False
Massachusetts,South Hadley,Joe Biden,DEM,6590,True
Massachusetts,South Hadley,Donald Trump,REP,3230,False
Massachusetts,Ware,Donald Trump,REP,2444,True
Massachusetts,Ware,Joe Biden,DEM,2353,False
Massachusetts,Westhampton,Joe Biden,DEM,746,True
Massachusetts,Westhampton,Donald Trump,REP,426,False
Massachusetts,Williamsburg,Joe Biden,DEM,1446,True
Massachusetts,Williamsburg,Donald Trump,REP,337,False
Massachusetts,Worthington,Joe Biden,DEM,571,True
Massachusetts,Worthington,Donald Trump,REP,271,False
Massachusetts,Acton,Joe Biden,DEM,11105,True
Massachusetts,Acton,Donald Trump,REP,2471,False
Massachusetts,Arlington,Joe Biden,DEM,23671,True
Massachusetts,Arlington,Donald Trump,REP,4381,False
Massachusetts,Ashby,Donald Trump,REP,1008,True
Massachusetts,Ashby,Joe Biden,DEM,956,False
Massachusetts,Ashland,Joe Biden,DEM,7308,True
Massachusetts,Ashland,Donald Trump,REP,2936,False
Massachusetts,Ayer,Joe Biden,DEM,2932,True
Massachusetts,Ayer,Donald Trump,REP,1537,False
Massachusetts,Bedford,Joe Biden,DEM,6452,True
Massachusetts,Bedford,Donald Trump,REP,2180,False
Massachusetts,Belmont,Joe Biden,DEM,11999,True
Massachusetts,Belmont,Donald Trump,REP,2956,False
Massachusetts,Billerica,Joe Biden,DEM,13328,True
Massachusetts,Billerica,Donald Trump,REP,10731,False
Massachusetts,Boxborough,Joe Biden,DEM,2526,True
Massachusetts,Boxborough,Donald Trump,REP,786,False
Massachusetts,Burlington,Joe Biden,DEM,9447,True
Massachusetts,Burlington,Donald Trump,REP,5566,False
Massachusetts,Cambridge,Joe Biden,DEM,50233,True
Massachusetts,Cambridge,Donald Trump,REP,3519,False
Massachusetts,Carlisle,Joe Biden,DEM,2772,True
Massachusetts,Carlisle,Donald Trump,REP,767,False
Massachusetts,Chelmsford,Joe Biden,DEM,13901,True
Massachusetts,Chelmsford,Donald Trump,REP,7823,False
Massachusetts,Concord,Joe Biden,DEM,10024,True
Massachusetts,Concord,Donald Trump,REP,1977,False
Massachusetts,Dracut,Donald Trump,REP,8812,True
Massachusetts,Dracut,Joe Biden,DEM,8706,False
Massachusetts,Dunstable,Joe Biden,DEM,1243,True
Massachusetts,Dunstable,Donald Trump,REP,877,False
Massachusetts,Everett,Joe Biden,DEM,10492,True
Massachusetts,Everett,Donald Trump,REP,4093,False
Massachusetts,Framingham,Joe Biden,DEM,23622,True
Massachusetts,Framingham,Donald Trump,REP,7712,False
Massachusetts,Groton,Joe Biden,DEM,4941,True
Massachusetts,Groton,Donald Trump,REP,2149,False
Massachusetts,Holliston,Joe Biden,DEM,6771,True
Massachusetts,Holliston,Donald Trump,REP,2579,False
Massachusetts,Hopkinton,Joe Biden,DEM,7047,True
Massachusetts,Hopkinton,Donald Trump,REP,2981,False
Massachusetts,Hudson,Joe Biden,DEM,7414,True
Massachusetts,Hudson,Donald Trump,REP,3852,False
Massachusetts,Lexington,Joe Biden,DEM,16308,True
Massachusetts,Lexington,Donald Trump,REP,3337,False
Massachusetts,Lincoln,Joe Biden,DEM,3493,True
Massachusetts,Lincoln,Donald Trump,REP,683,False
Massachusetts,Littleton,Joe Biden,DEM,4479,True
Massachusetts,Littleton,Donald Trump,REP,1980,False
Massachusetts,Lowell,Joe Biden,DEM,25544,True
Massachusetts,Lowell,Donald Trump,REP,12346,False
Massachusetts,Malden,Joe Biden,DEM,19111,True
Massachusetts,Malden,Donald Trump,REP,6026,False
Massachusetts,Marlborough,Joe Biden,DEM,12610,True
Massachusetts,Marlborough,Donald Trump,REP,6100,False
Massachusetts,Maynard,Joe Biden,DEM,4942,True
Massachusetts,Maynard,Donald Trump,REP,1672,False
Massachusetts,Medford,Joe Biden,DEM,23495,True
Massachusetts,Medford,Donald Trump,REP,7566,False
Massachusetts,Melrose,Joe Biden,DEM,13213,True
Massachusetts,Melrose,Donald Trump,REP,4646,False
Massachusetts,Natick,Joe Biden,DEM,16330,True
Massachusetts,Natick,Donald Trump,REP,4971,False
Massachusetts,Newton,Joe Biden,DEM,40907,True
Massachusetts,Newton,Donald Trump,REP,8357,False
Massachusetts,North Reading,Joe Biden,DEM,5585,True
Massachusetts,North Reading,Donald Trump,REP,4116,False
Massachusetts,Pepperell,Joe Biden,DEM,3869,True
Massachusetts,Pepperell,Donald Trump,REP,3205,False
Massachusetts,Reading,Joe Biden,DEM,11134,True
Massachusetts,Reading,Donald Trump,REP,5444,False
Massachusetts,Sherborn,Joe Biden,DEM,2267,True
Massachusetts,Sherborn,Donald Trump,REP,579,False
Massachusetts,Shirley,Joe Biden,DEM,2100,True
Massachusetts,Shirley,Donald Trump,REP,1493,False
Massachusetts,Somerville,Joe Biden,DEM,37027,True
Massachusetts,Somerville,Donald Trump,REP,4283,False
Massachusetts,Stoneham,Joe Biden,DEM,8676,True
Massachusetts,Stoneham,Donald Trump,REP,5372,False
Massachusetts,Stow,Joe Biden,DEM,3551,True
Massachusetts,Stow,Donald Trump,REP,1258,False
Massachusetts,Sudbury,Joe Biden,DEM,9345,True
Massachusetts,Sudbury,Donald Trump,REP,2691,False
Massachusetts,Tewksbury,Joe Biden,DEM,9954,True
Massachusetts,Tewksbury,Donald Trump,REP,8783,False
Massachusetts,Townsend,Joe Biden,DEM,2687,True
Massachusetts,Townsend,Donald Trump,REP,2620,False
Massachusetts,Tyngsborough,Joe Biden,DEM,4034,True
Massachusetts,Tyngsborough,Donald Trump,REP,3375,False
Massachusetts,Wakefield,Joe Biden,DEM,10215,True
Massachusetts,Wakefield,Donald Trump,REP,6032,False
Massachusetts,Waltham,Joe Biden,DEM,20424,True
Massachusetts,Waltham,Donald Trump,REP,7787,False
Massachusetts,Watertown,Joe Biden,DEM,14970,True
Massachusetts,Watertown,Donald Trump,REP,3801,False
Massachusetts,Wayland,Joe Biden,DEM,7344,True
Massachusetts,Wayland,Donald Trump,REP,1705,False
Massachusetts,Westford,Joe Biden,DEM,10229,True
Massachusetts,Westford,Donald Trump,REP,4656,False
Massachusetts,Weston,Joe Biden,DEM,5129,True
Massachusetts,Weston,Donald Trump,REP,1712,False
Massachusetts,Wilmington,Joe Biden,DEM,8027,True
Massachusetts,Wilmington,Donald Trump,REP,6448,False
Massachusetts,Winchester,Joe Biden,DEM,9777,True
Massachusetts,Winchester,Donald Trump,REP,3736,False
Massachusetts,Woburn,Joe Biden,DEM,13530,True
Massachusetts,Woburn,Donald Trump,REP,8483,False
Massachusetts,Nantucket,Joe Biden,DEM,5241,True
Massachusetts,Nantucket,Donald Trump,REP,1914,False
Massachusetts,Avon,Joe Biden,DEM,1601,True
Massachusetts,Avon,Donald Trump,REP,1030,False
Massachusetts,Bellingham,Joe Biden,DEM,5211,True
Massachusetts,Bellingham,Donald Trump,REP,4402,False
Massachusetts,Braintree,Joe Biden,DEM,12612,True
Massachusetts,Braintree,Donald Trump,REP,8744,False
Massachusetts,Brookline,Joe Biden,DEM,27150,True
Massachusetts,Brookline,Donald Trump,REP,3418,False
Massachusetts,Canton,Joe Biden,DEM,9222,True
Massachusetts,Canton,Donald Trump,REP,4965,False
Massachusetts,Cohasset,Joe Biden,DEM,3849,True
Massachusetts,Cohasset,Donald Trump,REP,1665,False
Massachusetts,Dedham,Joe Biden,DEM,10760,True
Massachusetts,Dedham,Donald Trump,REP,4771,False
Massachusetts,Dover,Joe Biden,DEM,2761,True
Massachusetts,Dover,Donald Trump,REP,1142,False
Massachusetts,Foxborough,Joe Biden,DEM,6740,True
Massachusetts,Foxborough,Donald Trump,REP,4357,False
Massachusetts,Franklin,Joe Biden,DEM,12475,True
Massachusetts,Franklin,Donald Trump,REP,7345,False
Massachusetts,Holbrook,Joe Biden,DEM,3710,True
Massachusetts,Holbrook,Donald Trump,REP,2381,False
Massachusetts,Medfield,Joe Biden,DEM,5668,True
Massachusetts,Medfield,Donald Trump,REP,2374,False
Massachusetts,Medway,Joe Biden,DEM,5156,True
Massachusetts,Medway,Donald Trump,REP,3004,False
Massachusetts,Millis,Joe Biden,DEM,3502,True
Massachusetts,Millis,Donald Trump,REP,2001,False
Massachusetts,Milton,Joe Biden,DEM,12862,True
Massachusetts,Milton,Donald Trump,REP,4441,False
Massachusetts,Needham,Joe Biden,DEM,15573,True
Massachusetts,Needham,Donald Trump,REP,4078,False
Massachusetts,Norfolk,Joe Biden,DEM,4100,True
Massachusetts,Norfolk,Donald Trump,REP,2570,False
Massachusetts,Norwood,Joe Biden,DEM,11212,True
Massachusetts,Norwood,Donald Trump,REP,5824,False
Massachusetts,Plainville,Joe Biden,DEM,3196,True
Massachusetts,Plainville,Donald Trump,REP,2474,False
Massachusetts,Quincy,Joe Biden,DEM,30446,True
Massachusetts,Quincy,Donald Trump,REP,14340,False
Massachusetts,Randolph,Joe Biden,DEM,13676,True
Massachusetts,Randolph,Donald Trump,REP,3523,False
Massachusetts,Sharon,Joe Biden,DEM,8778,True
Massachusetts,Sharon,Donald Trump,REP,2603,False
Massachusetts,Stoughton,Joe Biden,DEM,10254,True
Massachusetts,Stoughton,Donald Trump,REP,5081,False
Massachusetts,Walpole,Joe Biden,DEM,9474,True
Massachusetts,Walpole,Donald Trump,REP,6243,False
Massachusetts,Wellesley,Joe Biden,DEM,12630,True
Massachusetts,Wellesley,Donald Trump,REP,3295,False
Massachusetts,Westwood,Joe Biden,DEM,6832,True
Massachusetts,Westwood,Donald Trump,REP,3444,False
Massachusetts,Weymouth,Joe Biden,DEM,19615,True
Massachusetts,Weymouth,Donald Trump,REP,12460,False
Massachusetts,Wrentham,Joe Biden,DEM,4247,True
Massachusetts,Wrentham,Donald Trump,REP,3319,False
Massachusetts,Abington,Joe Biden,DEM,5209,True
Massachusetts,Abington,Donald Trump,REP,4236,False
Massachusetts,Bridgewater,Joe Biden,DEM,7688,True
Massachusetts,Bridgewater,Donald Trump,REP,6572,False
Massachusetts,Brockton,Joe Biden,DEM,29475,True
Massachusetts,Brockton,Donald Trump,REP,8689,False
Massachusetts,Carver,Donald Trump,REP,3504,True
Massachusetts,Carver,Joe Biden,DEM,3277,False
Massachusetts,Duxbury,Joe Biden,DEM,6910,True
Massachusetts,Duxbury,Donald Trump,REP,4032,False
Massachusetts,East Bridgewater,Donald Trump,REP,4366,True
Massachusetts,East Bridgewater,Joe Biden,DEM,4183,False
Massachusetts,Halifax,Donald Trump,REP,2398,True
Massachusetts,Halifax,Joe Biden,DEM,2354,False
Massachusetts,Hanover,Joe Biden,DEM,4910,True
Massachusetts,Hanover,Donald Trump,REP,4507,False
